file_name,tanggal_data,wmo_id,station_name,status
P2096645B202503250000.DAT,2025032500,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
P2096509C2025032500.DAT,-,-,-,Format tidak dikenali
P2096805B2503250000.DAT,-,-,-,Format tidak dikenali
D96253_2025032500IUKG.BIN,2025032500,96253,WIGG_Stasiun Meteorologi Fatmawati Soekarno,Dikenali
P2096509D2025032500.DAT,-,-,-,Format tidak dikenali
T2097502D202503250000.DAT,2025032500,97502,WASS_Stasiun Meteorologi Domine Eduard Osok,Dikenali
T2096645C202503250000.DAT,2025032500,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
P2096147D202503250000.DAT,2025032500,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
P2097502B202503250000.DAT,2025032500,97502,WASS_Stasiun Meteorologi Domine Eduard Osok,Dikenali
D96645_202503250000.bin,2025032500,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
T2096509A2025032500.DAT,-,-,-,Format tidak dikenali
D96935_2025032500IUSG.BIN,2025032500,96935,WARR_Stasiun Meteorologi Juanda,Dikenali
P2096147C202503250000.DAT,2025032500,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D97014_2025032500IUKG.BIN,2025032500,97014,WAMM_Stasiun Meteorologi Sam Ratulangi,Dikenali
D96935_2025032500IUKG.BIN,2025032500,96935,WARR_Stasiun Meteorologi Juanda,Dikenali
P2096805D202503250000.DAT,2025032500,96805,WIIL_Stasiun Meteorologi Tunggul Wulung,Dikenali
P2096509A2025032500.DAT,-,-,-,Format tidak dikenali
P2096805C202503250000.DAT,2025032500,96805,WIIL_Stasiun Meteorologi Tunggul Wulung,Dikenali
D96805_202503250000.bin,2025032500,96805,WIIL_Stasiun Meteorologi Tunggul Wulung,Dikenali
P2096645D202503250000.DAT,2025032500,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D97502_202503250000.bin,2025032500,97502,WASS_Stasiun Meteorologi Domine Eduard Osok,Dikenali
T2096509B2025032500.DAT,-,-,-,Format tidak dikenali
P2096645C202503250000.DAT,2025032500,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
T2096509C2025032500.DAT,-,-,-,Format tidak dikenali
D97180_2025032500.DAT,2025032500,97180,WAAA_Stasiun Meteorologi Sultan Hasanuddin,Dikenali
D97180_2025032500IUSG.BIN,2025032500,97180,WAAA_Stasiun Meteorologi Sultan Hasanuddin,Dikenali
D96645_202503250000.bfr,2025032500,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
T2096805D202503250000.DAT,2025032500,96805,WIIL_Stasiun Meteorologi Tunggul Wulung,Dikenali
D96253_2025032500IUSG.BIN,2025032500,96253,WIGG_Stasiun Meteorologi Fatmawati Soekarno,Dikenali
D96581_2025032500.DAT,2025032500,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
T2096805B2503250000.DAT,-,-,-,Format tidak dikenali
T2096805B202503250000.DAT,2025032500,96805,WIIL_Stasiun Meteorologi Tunggul Wulung,Dikenali
P2096645A202503250000.DAT,2025032500,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
T2097502C202503250000.DAT,2025032500,97502,WASS_Stasiun Meteorologi Domine Eduard Osok,Dikenali
D97180_2025032500IUKG.BIN,2025032500,97180,WAAA_Stasiun Meteorologi Sultan Hasanuddin,Dikenali
P2096147B202503250000.DAT,2025032500,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D97560_2025032500IUSG.BIN,2025032500,97560,WABB_Stasiun Meteorologi Frans Kaisiepo,Dikenali
D96935_2025032500.DAT,2025032500,96935,WARR_Stasiun Meteorologi Juanda,Dikenali
P2097502D202503250000.DAT,2025032500,97502,WASS_Stasiun Meteorologi Domine Eduard Osok,Dikenali
D96805_202503250000.bfr,2025032500,96805,WIIL_Stasiun Meteorologi Tunggul Wulung,Dikenali
T2096645D202503250000.DAT,2025032500,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
T2096509D2025032500.DAT,-,-,-,Format tidak dikenali
P2097502A202503250000.DAT,2025032500,97502,WASS_Stasiun Meteorologi Domine Eduard Osok,Dikenali
D96509_202503250000.bfr,2025032500,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D97502_202503250000.bfr,2025032500,97502,WASS_Stasiun Meteorologi Domine Eduard Osok,Dikenali
T2096805A202503250000.DAT,2025032500,96805,WIIL_Stasiun Meteorologi Tunggul Wulung,Dikenali
T2096147C202503250000.DAT,2025032500,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503250000.bin,2025032500,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
T2097502A202503250000.DAT,2025032500,97502,WASS_Stasiun Meteorologi Domine Eduard Osok,Dikenali
P2096805B202503250000.DAT,2025032500,96805,WIIL_Stasiun Meteorologi Tunggul Wulung,Dikenali
D97560_2025032500IUKG.BIN,2025032500,97560,WABB_Stasiun Meteorologi Frans Kaisiepo,Dikenali
T2096805C202503250000.DAT,2025032500,96805,WIIL_Stasiun Meteorologi Tunggul Wulung,Dikenali
